dsp_item_id	college	award_total	award_range	fiscal_year
10159435	Other Administrative Units	115500.00	3	2015
10158152	Medicine	45270.00	2	2015
10156075	Medicine	15000.00	2	2015
10102402	Liberal Arts and Sciences	10315.00	2	2015
10096448	Engineering	111663.00	3	2015
10158744	Medicine	4895.00	1	2015
10160374	Medicine	41000.00	2	2015
10159854	Other Administrative Units	8800.00	1	2015
10101450	Other Administrative Units	28659.00	2	2015
10156115	Medicine	73582.00	2	2015
10102186	Medicine	91447.75	2	2015
10101907	Liberal Arts and Sciences	86321.00	2	2015
10100379	Other Administrative Units	20500.00	2	2015
10101125	Other Administrative Units	30000.00	2	2015
10101718	Other Administrative Units	12828.00	2	2015
10102245	Engineering	14604.00	2	2015
10100009	Engineering	29573.00	2	2015
10160865	Graduate College	11200.00	2	2015
10102017	Medicine	56042.00	2	2015
10101316	Other Administrative Units	23400.00	2	2015
10102428	Other Administrative Units	22951.00	2	2015
10099781	Other Administrative Units	300000.00	3	2015
10156539	Medicine	30200.00	2	2015
10101370	Other Administrative Units	9586.00	1	2015
10101511	Other Administrative Units	10774.00	2	2015
10096498	Liberal Arts and Sciences	188750.00	3	2015
10159126	Other Administrative Units	33000.00	2	2015
10101729	Dentistry	129223.44	3	2015
10098931	Medicine	83605.68	2	2015
10157016	Liberal Arts and Sciences	230070.00	3	2015
10099833	Public Health	499999.00	3	2015
10101097	Other Administrative Units	817.20	1	2015
10101430	Other Administrative Units	19000.00	2	2015
10099179	Medicine	25024.00	2	2015
10101297	Liberal Arts and Sciences	1000.00	1	2015
10155311	Medicine	187481.00	3	2015
10157770	Medicine	124738.00	3	2015
10099804	Public Health	250000.00	3	2015
10102464	Public Health	38288.00	2	2015
10162132	Liberal Arts and Sciences	47163.00	2	2015
10101149	Medicine	40000.00	2	2015
10102433	Other Administrative Units	6200.00	1	2015
10162920	Other Administrative Units	18775.00	2	2015
10100002	Public Health	64477.00	2	2015
10100040	Public Health	745000.00	3	2015
10100666	Education	140877.00	3	2015
10157229	Liberal Arts and Sciences	373959.00	3	2015
10163028	Other Administrative Units	7362.00	1	2015
10102288	Other Administrative Units	39500.00	2	2015
10163455	Medicine	40000.00	2	2015
10158977	Other Administrative Units	3000.00	1	2015
10156182	Medicine	38623.20	2	2015
10155371	Medicine	1625.00	1	2015
10100091	Public Health	251563.00	3	2015
10092361	Public Health	117780.00	3	2015
10156954	Medicine	52244.00	2	2015
10157164	Medicine	77000.00	2	2015
10101976	Liberal Arts and Sciences	70000.00	2	2015
10155286	Medicine	58440.00	2	2015
10157381	Other Administrative Units	180000.00	3	2015
10157564	Other Administrative Units	5040.00	1	2015
10156928	Medicine	71500.00	2	2015
10102406	Medicine	13500.00	2	2015
10099237	Public Health	15074.00	2	2015
10101358	Other Administrative Units	6963.59	1	2015
10101693	Engineering	465000.00	3	2015
10101694	Engineering	50000.00	2	2015
10160788	Medicine	200313.00	3	2015
10099001	Medicine	149998.87	3	2015
10093133	Medicine	99999.75	2	2015
10100922	Other Administrative Units	8000.00	1	2015
10101614	Other Administrative Units	19140.54	2	2015
10102204	Other Administrative Units	885580.00	3	2015
10156538	Engineering	50000.00	2	2015
10155836	Engineering	882666.00	3	2015
10157006	Other Administrative Units	250093.00	3	2015
10101830	Other Administrative Units	18036.00	2	2015
10101315	Other Administrative Units	178312.00	3	2015
10101034	Other Administrative Units	38543.00	2	2015
10101040	Liberal Arts and Sciences	151000.00	3	2015
10101715	Liberal Arts and Sciences	101707.00	3	2015
10162750	Other Administrative Units	18003.00	2	2015
10101750	Other Administrative Units	40000.00	2	2015
10101462	Liberal Arts and Sciences	19771.00	2	2015
10100713	Liberal Arts and Sciences	112672.00	3	2015
10101823	Medicine	77000.00	2	2015
10158292	Medicine	371837.00	3	2015
10155075	Liberal Arts and Sciences	45887.00	2	2015
10102539	Dentistry	226500.00	3	2015
10159770	Public Health	7305.00	1	2015
10102261	Public Health	60607.00	2	2015
10102436	Medicine	371837.00	3	2015
10102263	Medicine	450151.00	3	2015
10101597	Other Administrative Units	166692.00	3	2015
10101664	Other Administrative Units	22000.00	2	2015
10101571	Liberal Arts and Sciences	10000.00	2	2015
10158648	Liberal Arts and Sciences	200000.00	3	2015
10155080	Other Administrative Units	147461.00	3	2015
10155652	Medicine	300.00	1	2015
10100846	Medicine	550194.13	3	2015
10155465	Medicine	57113.00	2	2015
10101522	Medicine	51950.00	2	2015
10102289	Dentistry	25000.00	2	2015
10156304	Liberal Arts and Sciences	79838.00	2	2015
10101883	Liberal Arts and Sciences	77000.00	2	2015
10160806	Liberal Arts and Sciences	283000.00	3	2015
10099180	Medicine	71500.00	2	2015
10160188	Liberal Arts and Sciences	118126.00	3	2015
10157747	Liberal Arts and Sciences	143119.00	3	2015
10156419	Medicine	10000.00	2	2015
10155671	Medicine	388599.00	3	2015
10099653	Engineering	141308.00	3	2015
10162921	Dentistry	1569.00	1	2015
10101807	Medicine	758.00	1	2015
10101183	Medicine	41908.00	2	2015
10101253	Medicine	20423.00	2	2015
10101443	Other Administrative Units	4250.00	1	2015
10162838	Medicine	71500.00	2	2015
10156634	Medicine	16600.00	2	2015
10159327	Medicine	37341.00	2	2015
10155667	Medicine	107724.00	3	2015
10100273	Medicine	200648.00	3	2015
10160945	Medicine	48120.00	2	2015
10161983	Other Administrative Units	4685.00	1	2015
10161985	Other Administrative Units	6174.00	1	2015
10101566	Medicine	16660.00	2	2015
10156635	Medicine	13913.00	2	2015
10155685	Medicine	1128991.00	4	2015
10100569	Medicine	74067.00	2	2015
10100841	Medicine	22350.00	2	2015
10160958	Education	146780.00	3	2015
10162052	Other Administrative Units	1473.00	1	2015
10162195	Other Administrative Units	1586.27	1	2015
10101211	Medicine	34651.00	2	2015
10101538	Engineering	66897.20	2	2015
10098228	Medicine	80348.00	2	2015
10161883	Medicine	26705.00	2	2015
10102413	Other Administrative Units	5100.00	1	2015
10101848	Other Administrative Units	1016.00	1	2015
10099827	Liberal Arts and Sciences	141286.00	3	2015
10160634	Liberal Arts and Sciences	3987.00	1	2015
10100951	Education	14431.00	2	2015
10159693	Public Health	5938.00	1	2015
10160668	Other Administrative Units	8163.00	1	2015
10157994	Other Administrative Units	7377.00	1	2015
10101027	Medicine	25172.00	2	2015
10100777	Medicine	790711.00	3	2015
10158265	Education	124751.00	3	2015
10099534	Dentistry	166440.00	3	2015
10155072	Public Health	4980.44	1	2015
10156882	Public Health	16900.00	2	2015
10160824	Other Administrative Units	5906.12	1	2015
10155333	Other Administrative Units	1851.47	1	2015
10101254	Medicine	22828.00	2	2015
10159132	Medicine	259566.00	3	2015
10101455	Public Health	4945.00	1	2015
10101601	Public Health	60009.00	2	2015
10101189	Medicine	336582.80	3	2015
10100090	Medicine	0.00	1	2015
10160667	Other Administrative Units	2991.00	1	2015
10155620	Other Administrative Units	150.00	1	2015
10102243	Engineering	86940.00	2	2015
10157710	Engineering	9757.00	1	2015
10155383	Medicine	2229539.00	4	2015
10159235	Other Administrative Units	4000.00	1	2015
10159417	Engineering	174257.00	3	2015
10102278	Engineering	188939.00	3	2015
10161141	Other Administrative Units	2123.00	1	2015
10159642	Other Administrative Units	32200.00	2	2015
10101112	Medicine	377500.00	3	2015
10157785	Medicine	12000.00	2	2015
10099590	Public Health	44229.00	2	2015
10155441	Medicine	0.00	1	2015
10160003	Other Administrative Units	1360.00	1	2015
10099998	Other Administrative Units	45633.00	2	2015
10100407	Engineering	140877.00	3	2015
10162236	Medicine	519131.00	3	2015
10155133	Liberal Arts and Sciences	225000.00	3	2015
10099262	Liberal Arts and Sciences	42250.00	2	2015
10100210	Medicine	25000.00	2	2015
10098433	Medicine	750999.00	3	2015
10102496	Other Administrative Units	150.10	1	2015
10101688	Medicine	385.29	1	2015
10163020	Medicine	199446.00	3	2015
10099736	Medicine	198352.00	3	2015
10161418	Medicine	711646.00	3	2015
10100582	Liberal Arts and Sciences	185530.00	3	2015
10102573	Engineering	187006.00	3	2015
10101679	Liberal Arts and Sciences	10000.00	2	2015
10099305	Liberal Arts and Sciences	278657.00	3	2015
10101093	Liberal Arts and Sciences	9997.00	1	2015
10101711	Medicine	54000.00	2	2015
10156632	Medicine	1800.00	1	2015
10101910	Medicine	100000.00	3	2015
10158020	Medicine	33300.00	2	2015
10102495	Education	68100.00	2	2015
10102404	Education	3000.00	1	2015
10100371	Liberal Arts and Sciences	785630.00	3	2015
10101690	Liberal Arts and Sciences	300000.00	3	2015
10100997	Medicine	90140.00	2	2015
10101542	Medicine	548273.00	3	2015
10097727	Medicine	66209.00	2	2015
10102146	Medicine	11111.11	2	2015
10100280	Medicine	94110.00	2	2015
10100893	Medicine	27666.00	2	2015
10156655	Liberal Arts and Sciences	200000.00	3	2015
10158526	Liberal Arts and Sciences	99997.00	2	2015
10101184	Medicine	89703.00	2	2015
10101607	Medicine	74745.00	2	2015
10101197	Medicine	498973.00	3	2015
10102358	Medicine	426511.00	3	2015
10162564	Medicine	10331.00	2	2015
10161878	Medicine	371173.00	3	2015
10101020	Medicine	48428.00	2	2015
10098652	Medicine	39866.00	2	2015
10157005	Medicine	367405.00	3	2015
10102448	Medicine	63844.00	2	2015
10099344	Medicine	15095.00	2	2015
10100941	Medicine	35212.00	2	2015
10099864	Public Health	130391.00	3	2015
10155564	Medicine	83000.00	2	2015
10161903	Liberal Arts and Sciences	63500.00	2	2015
10100079	Liberal Arts and Sciences	393032.00	3	2015
10155879	Liberal Arts and Sciences	161645.00	3	2015
10156899	Medicine	805715.00	3	2015
10097497	Medicine	29930.00	2	2015
10102262	Medicine	424784.00	3	2015
10098876	Medicine	219201.90	3	2015
10101317	Medicine	61733.00	2	2015
10157638	Medicine	188750.00	3	2015
10100882	Liberal Arts and Sciences	10000.00	2	2015
10158564	Liberal Arts and Sciences	13000.00	2	2015
10100475	Engineering	6000.00	1	2015
10101422	Other Administrative Units	12000.00	2	2015
10101457	Other Administrative Units	13750.00	2	2015
10102531	Medicine	135389.00	3	2015
10101551	Education	80000.00	2	2015
10155320	Liberal Arts and Sciences	468605.00	3	2015
10099496	Liberal Arts and Sciences	599942.00	3	2015
10100918	Other Administrative Units	17500.00	2	2015
10100919	Other Administrative Units	12500.00	2	2015
10100343	Education	87767.00	2	2015
10101552	Education	974984.00	3	2015
10156037	Medicine	30000.00	2	2015
10102574	Medicine	163917.00	3	2015
10160590	Medicine	208203.00	3	2015
10100653	Other Administrative Units	275000.00	3	2015
10099748	Medicine	300.00	1	2015
10159768	Public Health	6843.00	1	2015
10101805	Liberal Arts and Sciences	75787.00	2	2015
10162935	Liberal Arts and Sciences	69929.00	2	2015
10161615	Other Administrative Units	50000.00	2	2015
10158777	Education	50000.00	2	2015
10099906	Engineering	149983.00	3	2015
10156071	Medicine	26000.00	2	2015
10102359	Education	224994.00	3	2015
10101420	Engineering	72819.00	2	2015
10158231	Public Health	18589.00	2	2015
10101512	Other Administrative Units	277715.00	3	2015
10098519	Medicine	0.00	1	2015
10100191	Medicine	43790.00	2	2015
10157600	Medicine	77000.00	2	2015
10159260	Medicine	377500.00	3	2015
10158176	Medicine	12140.00	2	2015
10100086	Medicine	59130.00	2	2015
10161219	Medicine	39673.00	2	2015
10156604	Medicine	873869.00	3	2015
10100956	Other Administrative Units	938032.63	3	2015
10101920	Other Administrative Units	27278.72	2	2015
10097437	Engineering	298632.00	3	2015
10100701	Public Health	5889531.00	4	2015
10157861	Medicine	296245.00	3	2015
10100140	Medicine	5013.00	1	2015
10158730	Other Administrative Units	27111.37	2	2015
10155958	Other Administrative Units	3000.00	1	2015
10101418	Engineering	26070.00	2	2015
10162145	Engineering	359824.06	3	2015
10100875	Public Health	20000.00	2	2015
10160914	Other Administrative Units	36707.10	2	2015
10100865	Engineering	418684.16	3	2015
10163291	Engineering	15366.00	2	2015
10161185	Other Administrative Units	968233.10	3	2015
10158314	Other Administrative Units	51824.13	2	2015
10101506	Law	1500.00	1	2015
10162467	Medicine	115000.00	3	2015
10101906	Medicine	1000.00	1	2015
10101507	Medicine	167886.00	3	2015
10157585	Medicine	2421963.00	4	2015
10101885	Engineering	62274.00	2	2015
10158010	Engineering	50000.00	2	2015
10101578	Medicine	234000.00	3	2015
10160728	Medicine	20832.00	2	2015
10157677	Other Administrative Units	184096.00	3	2015
10101461	Other Administrative Units	4793507.00	4	2015
10102502	Engineering	120051.00	3	2015
10155842	Other Administrative Units	1383.37	1	2015
10101731	Engineering	30806.00	2	2015
10156172	Public Health	20100.00	2	2015
10100056	Medicine	120000.00	3	2015
10101224	Medicine	45000.00	2	2015
10101733	Other Administrative Units	5000.00	1	2015
10100527	Medicine	4800.00	1	2015
10160744	Other Administrative Units	2390.00	1	2015
10101854	Other Administrative Units	2094.30	1	2015
10102372	Other Administrative Units	6250.00	1	2015
10101399	Other Administrative Units	20887.00	2	2015
10101210	Engineering	175000.00	3	2015
10101695	Business Administration	36000.00	2	2015
10099540	Medicine	40117.37	2	2015
10100904	Medicine	58680.12	2	2015
10102446	Other Administrative Units	25700.00	2	2015
10101364	Other Administrative Units	0.00	1	2015
10156810	Other Administrative Units	3652.00	1	2015
10159993	Other Administrative Units	1484.82	1	2015
10101822	Liberal Arts and Sciences	7000.00	1	2015
10099171	Engineering	226413.00	3	2015
10101221	Medicine	92575.65	2	2015
10156243	Medicine	250000.00	3	2015
10101740	Other Administrative Units	2693.00	1	2015
10156063	Other Administrative Units	6650.00	1	2015
10101325	Other Administrative Units	14790.00	2	2015
10101168	Other Administrative Units	567120.00	3	2015
10155566	Engineering	54000.00	2	2015
10100188	Medicine	22336.90	2	2015
10101646	Medicine	2500.00	1	2015
10101537	Engineering	47239.00	2	2015
10101193	Other Administrative Units	3774.00	1	2015
10159821	Other Administrative Units	10008.00	2	2015
10101182	Engineering	33576.00	2	2015
10159676	Engineering	332955.00	3	2015
10101734	Engineering	91116.00	2	2015
10100415	Engineering	5090.00	1	2015
10102283	Medicine	830.75	1	2015
10100466	Medicine	1823475.00	4	2015
10157928	Engineering	11110.00	2	2015
10101028	Liberal Arts and Sciences	322726.00	3	2015
10101980	Public Health	3659.00	1	2015
10100900	Public Health	410223.00	3	2015
10163111	Other Administrative Units	4308.00	1	2015
10101527	Other Administrative Units	21523.00	2	2015
10102465	Medicine	9955.00	1	2015
10099323	Medicine	242417.00	3	2015
10101227	Liberal Arts and Sciences	288069.00	3	2015
10100834	Pharmacy	793247.00	3	2015
10159479	Other Administrative Units	5147.00	1	2015
10155563	Medicine	58600.00	2	2015
10160832	Medicine	56977.00	2	2015
10097214	Medicine	67500.00	2	2015
10157463	Pharmacy	2130152.00	4	2015
10102019	Liberal Arts and Sciences	25000.00	2	2015
10101379	Medicine	4571.00	1	2015
10100166	Medicine	25201.00	2	2015
10155944	Medicine	64000.00	2	2015
10160839	Medicine	15864.00	2	2015
10100929	Liberal Arts and Sciences	188750.00	3	2015
10162718	Liberal Arts and Sciences	77000.00	2	2015
10156576	Education	25000.00	2	2015
10156787	Medicine	5000.00	1	2015
10101662	Medicine	39529.00	2	2015
10158135	Medicine	1067250.00	4	2015
10101921	Engineering	10000.00	2	2015
10101669	Engineering	200280.00	3	2015
10099253	Medicine	197382.00	3	2015
10102298	Medicine	116675.00	3	2015
10099667	Medicine	222714.00	3	2015
10161596	Medicine	451548.00	3	2015
10100808	Medicine	158504.40	3	2015
10101366	Medicine	19430.90	2	2015
10156997	Medicine	49183.00	2	2015
10156998	Medicine	11618.50	2	2015
10155018	Engineering	200000.00	3	2015
10156202	Engineering	50000.00	2	2015
10155706	Medicine	43762.50	2	2015
10159468	Medicine	127845.00	3	2015
10156214	Medicine	8000.00	1	2015
10100782	Medicine	368259.00	3	2015
10156999	Medicine	24807.00	2	2015
10096388	Medicine	22448.00	2	2015
10102013	Engineering	150000.00	3	2015
10156200	Engineering	90000.00	2	2015
10100793	Medicine	40000.00	2	2015
10100936	Medicine	310192.00	3	2015
10101185	Medicine	244019.00	3	2015
10102062	Medicine	100000.00	3	2015
10100367	Other Administrative Units	64995.00	2	2015
10156430	Other Administrative Units	18750.00	2	2015
10159694	Medicine	125524.00	3	2015
10100092	Medicine	70619.12	2	2015
10101037	Liberal Arts and Sciences	14252.00	2	2015
10157602	Education	41172.00	2	2015
10159537	Medicine	68154.00	2	2015
10102149	Other Administrative Units	5080.50	1	2015
10158971	Engineering	80000.00	2	2015
10158525	Engineering	120000.00	3	2015
10159485	Other Administrative Units	3702.00	1	2015
10160171	Other Administrative Units	5423.00	1	2015
10102150	Other Administrative Units	53481.00	2	2015
10102174	Other Administrative Units	16701508.65	5	2015
10161386	Medicine	131163.00	3	2015
10102505	Other Administrative Units	224402.00	3	2015
10101745	Other Administrative Units	3995.00	1	2015
10102116	Other Administrative Units	56706.25	2	2015
10102279	Medicine	568311.00	3	2015
10101222	Medicine	8466.00	1	2015
10160386	Engineering	540000.00	3	2015
10155790	Engineering	120000.00	3	2015
10101466	Other Administrative Units	2223.25	1	2015
10161379	Other Administrative Units	4402.00	1	2015
10102151	Other Administrative Units	428156.00	3	2015
10102173	Other Administrative Units	1353984.00	4	2015
10102193	Other Administrative Units	4302.00	1	2015
10100368	Other Administrative Units	6000.00	1	2015
10155729	Medicine	434409.00	3	2015
10158628	Medicine	309090.00	3	2015
10161655	Other Administrative Units	11515.00	2	2015
10102087	Other Administrative Units	13756.00	2	2015
10161120	Other Administrative Units	2655.85	1	2015
10101196	Engineering	35000.00	2	2015
10099837	Education	30000.00	2	2015
10102341	Engineering	36151.00	2	2015
10102455	Other Administrative Units	1517.00	1	2015
10100420	Other Administrative Units	2706.80	1	2015
10094830	Engineering	303390.00	3	2015
10160383	Business Administration	53000.00	2	2015
10101468	Engineering	5000.00	1	2015
10100028	Liberal Arts and Sciences	355833.00	3	2015
10101913	Medicine	423281.00	3	2015
10099375	Medicine	377500.00	3	2015
10100435	Other Administrative Units	11000.00	2	2015
10162841	Other Administrative Units	1926.67	1	2015
10100038	Medicine	166367.00	3	2015
10158258	Medicine	1000.00	1	2015
10101696	Other Administrative Units	25000.00	2	2015
10156104	Other Administrative Units	4850.00	1	2015
10100656	Medicine	148655.00	3	2015
10101365	Medicine	27555.00	2	2015
10101236	Law	45020.00	2	2015
10102410	Law	173586.00	3	2015
10102363	Medicine	1385.00	1	2015
10101477	Medicine	68120.00	2	2015
10158335	Medicine	245263.00	3	2015
10101347	Medicine	17993.00	2	2015
10156281	Medicine	371837.00	3	2015
10101678	Medicine	34525.60	2	2015
10155025	Medicine	76435.00	2	2015
10102462	Medicine	55529.00	2	2015
10099999	Liberal Arts and Sciences	187309.00	3	2015
10101868	Business Administration	34318.00	2	2015
10099655	Medicine	32500.00	2	2015
10099672	Public Health	536296.00	3	2015
10101672	Other Administrative Units	26568.00	2	2015
10100802	Medicine	0.00	1	2015
10100827	Medicine	0.00	1	2015
10157620	Graduate College	26000.00	2	2015
10159971	Pharmacy	3000.00	1	2015
10100462	Liberal Arts and Sciences	27332.00	2	2015
10101267	Liberal Arts and Sciences	200000.00	3	2015
10101299	Medicine	174154.00	3	2015
10102257	Medicine	11775.00	2	2015
10099074	Other Administrative Units	40000.00	2	2015
10101877	Other Administrative Units	530151.00	3	2015
10161483	Liberal Arts and Sciences	281179.00	3	2015
10160402	Liberal Arts and Sciences	364612.00	3	2015
10100558	Pharmacy	12300.00	2	2015
10162474	Medicine	82263.00	2	2015
10102419	Medicine	38900.00	2	2015
10100826	Medicine	0.00	1	2015
10157936	Other Administrative Units	11222.53	2	2015
10161397	Liberal Arts and Sciences	5000.00	1	2015
10100577	Medicine	7759.60	1	2015
10101323	Liberal Arts and Sciences	100000.00	3	2015
10100994	Medicine	0.00	1	2015
10100977	Medicine	0.00	1	2015
10162469	Medicine	54266.00	2	2015
10097581	Medicine	2000000.00	4	2015
10160072	Liberal Arts and Sciences	55587.00	2	2015
10155969	Medicine	12000.00	2	2015
10160248	Medicine	90999.00	2	2015
10101427	Medicine	15000.00	2	2015
10160104	Engineering	16500.00	2	2015
10099939	Business Administration	96350.00	2	2015
10100817	Medicine	53756.00	2	2015
10100830	Medicine	120499.00	3	2015
10101828	Medicine	0.00	1	2015
10101548	Medicine	0.00	1	2015
10101091	Medicine	15000.00	2	2015
10159708	Other Administrative Units	11038.00	2	2015
10100284	Engineering	120000.00	3	2015
10156233	Engineering	100720.00	3	2015
10155814	Medicine	179788.00	3	2015
10099254	Medicine	279974.00	3	2015
10161355	Other Administrative Units	435204.00	3	2015
10158772	Medicine	118335.00	3	2015
10155352	Liberal Arts and Sciences	192684.00	3	2015
10158047	Medicine	0.00	1	2015
10099507	Engineering	246285.00	3	2015
10155883	Engineering	65000.00	2	2015
10101554	Medicine	109011.00	3	2015
10157597	Medicine	77000.00	2	2015
10100352	Medicine	2500.00	1	2015
10101634	Medicine	2000.00	1	2015
10155262	Pharmacy	179060.00	3	2015
10156597	Public Health	204201.36	3	2015
10161600	Medicine	328528.00	3	2015
10102132	Medicine	10000.00	2	2015
10159659	Medicine	6600.00	1	2015
10101928	Business Administration	50000.00	2	2015
10101465	Engineering	24980.00	2	2015
10159597	Engineering	5739.00	1	2015
10099255	Medicine	79517.00	2	2015
10102270	Medicine	19941.00	2	2015
10099582	Medicine	33267.00	2	2015
10158350	Medicine	33437.00	2	2015
10157282	Medicine	330313.00	3	2015
10102145	Medicine	226500.00	3	2015
10102445	Medicine	6654.00	1	2015
10097815	Medicine	113250.00	3	2015
10102088	Engineering	5000.00	1	2015
10096172	Engineering	2490.00	1	2015
10098086	Liberal Arts and Sciences	58070.00	2	2015
10160918	Medicine	10000.00	2	2015
10162642	Medicine	330313.00	3	2015
10100978	Medicine	327009.00	3	2015
10101428	Medicine	614709.00	3	2015
10099152	Medicine	397938.00	3	2015
10162476	Engineering	6610.00	1	2015
10102297	Engineering	55300.00	2	2015
10100348	Medicine	50000.00	2	2015
10158483	Medicine	10000.00	2	2015
10101360	Liberal Arts and Sciences	23074.00	2	2015
10160170	Nursing	5300.00	1	2015
10159120	Engineering	11967.00	2	2015
10161365	Engineering	35787.00	2	2015
10101772	Medicine	269770.00	3	2015
10101170	Liberal Arts and Sciences	336832.00	3	2015
10099668	Medicine	26500.00	2	2015
10163147	Medicine	30000.00	2	2015
10160996	Engineering	5336.00	1	2015
10102525	Engineering	11016.00	2	2015
10102114	Other Administrative Units	78883.20	2	2015
10102241	Other Administrative Units	12106.80	2	2015
10101594	Medicine	30000.00	2	2015
10156367	Medicine	371837.00	3	2015
10099154	Medicine	37536.00	2	2015
10101063	Liberal Arts and Sciences	149249.76	3	2015
10162824	Other Administrative Units	159506.00	3	2015
10163242	Other Administrative Units	329553.00	3	2015
10157530	Medicine	57719.00	2	2015
10100265	Public Health	1644111.00	4	2015
10159598	Engineering	26729.00	2	2015
10098912	Other Administrative Units	120667.00	3	2015
10157905	Liberal Arts and Sciences	100000.00	3	2015
10156359	Liberal Arts and Sciences	26982.72	2	2015
10156143	Medicine	3125.00	1	2015
10155902	Education	38026.00	2	2015
10101905	Liberal Arts and Sciences	174576.00	3	2015
10158065	Medicine	98000.00	2	2015
10098913	Other Administrative Units	109548.00	3	2015
10101675	Other Administrative Units	234916.00	3	2015
10160054	Medicine	18544.00	2	2015
10101942	Medicine	181041.00	3	2015
10155089	Medicine	256806.00	3	2015
10155088	Medicine	273935.00	3	2015
10101673	Other Administrative Units	60334.00	2	2015
10098356	Liberal Arts and Sciences	349999.00	3	2015
10155850	Engineering	10000.00	2	2015
10155813	Medicine	35000.00	2	2015
10101136	Medicine	3292.00	1	2015
10101137	Medicine	38037.00	2	2015
10101441	Pharmacy	36452.00	2	2015
10101860	Education	22680.00	2	2015
10097292	Liberal Arts and Sciences	216203.00	3	2015
10101640	Pharmacy	6500.00	1	2015
10100058	Medicine	27775.00	2	2015
10101132	Medicine	372659.00	3	2015
10156459	Education	19840.00	2	2015
10156455	Education	30000.00	2	2015
10157639	Medicine	107004.00	3	2015
10155197	Medicine	84581.26	2	2015
10099044	Medicine	75000.00	2	2015
10101473	Medicine	9600.00	1	2015
10100041	Other Administrative Units	182977.00	3	2015
10102421	Medicine	10000.00	2	2015
10158379	Medicine	131627.50	3	2015
10101171	Other Administrative Units	80188.00	2	2015
10161231	Medicine	21873.05	2	2015
10155942	Medicine	15000.00	2	2015
10101534	Medicine	31502.00	2	2015
10161746	Medicine	98000.00	2	2015
10100525	Medicine	125000.00	3	2015
10101194	Pharmacy	144563.00	3	2015
10157230	Medicine	11300.00	2	2015
10157231	Medicine	3500.00	1	2015
10102324	Medicine	39760.00	2	2015
10100126	Medicine	117000.00	3	2015
10100930	Medicine	80000.00	2	2015
10156809	Medicine	39500.00	2	2015
10101708	Engineering	14700.00	2	2015
10101449	Engineering	36810.91	2	2015
10161736	Medicine	46800.00	2	2015
10157605	Medicine	46800.00	2	2015
10098067	Medicine	375863.00	3	2015
10101497	Medicine	41780.00	2	2015
10098462	Engineering	129500.00	3	2015
10101202	Public Health	2428.37	1	2015
10157342	Medicine	75000.00	2	2015
10159592	Medicine	103500.00	3	2015
10101282	Medicine	1000.00	1	2015
10101330	Medicine	171534.95	3	2015
10101218	Public Health	309000.00	3	2015
10100833	Liberal Arts and Sciences	75000.00	2	2015
10101238	Medicine	122526.00	3	2015
10158434	Medicine	328425.00	3	2015
10158783	Medicine	437056.00	3	2015
10156144	Medicine	212961.00	3	2015
10160093	Liberal Arts and Sciences	27446.00	2	2015
10102246	Medicine	377500.00	3	2015
10162898	Medicine	9000.00	1	2015
10101445	Medicine	18000.00	2	2015
10158329	Medicine	26267.00	2	2015
10159494	Medicine	1850.00	1	2015
10161638	Medicine	8800.00	1	2015
10101609	Public Health	15946.00	2	2015
10160206	Medicine	832691.00	3	2015
10100799	Medicine	1132500.00	4	2015
10101519	Medicine	31948.00	2	2015
10101129	Medicine	16000.00	2	2015
10100816	Other Administrative Units	715916.00	3	2015
10100862	Other Administrative Units	416448.00	3	2015
10098497	Medicine	1523416.00	4	2015
10098092	Medicine	832573.00	3	2015
10163208	Public Health	24000.00	2	2015
10100599	Medicine	185665.00	3	2015
10101078	Other Administrative Units	377543.00	3	2015
10156684	Other Administrative Units	76138.00	2	2015
10101130	Medicine	48963.00	2	2015
10101627	Medicine	24683.00	2	2015
10101990	Engineering	9000.00	1	2015
10086910	Engineering	21319.00	2	2015
10101338	Liberal Arts and Sciences	100000.00	3	2015
10155153	Medicine	174274.15	3	2015
10101119	Medicine	9240.00	1	2015
10161319	Medicine	42000.00	2	2015
10100400	Public Health	100000.00	3	2015
10100849	Medicine	229350.00	3	2015
10156362	Engineering	1241.00	1	2015
10156266	Engineering	20886.00	2	2015
10156950	Medicine	162500.00	3	2015
10158974	Engineering	76392.00	2	2015
10158651	Engineering	13769.00	2	2015
10163255	Engineering	31129.00	2	2015
10101120	Medicine	142305.00	3	2015
10101402	Medicine	139310.00	3	2015
10160340	Medicine	469556.00	3	2015
10100157	Medicine	473616.00	3	2015
10101790	Engineering	230000.00	3	2015
10156478	Engineering	36000.00	2	2015
10094405	Engineering	2735.00	1	2015
10161364	Engineering	21950.00	2	2015
10098770	Medicine	737658.00	3	2015
10160648	Medicine	74298.00	2	2015
10160388	Engineering	89651.00	2	2015
10162162	Liberal Arts and Sciences	40994.00	2	2015
10162347	Liberal Arts and Sciences	650000.00	3	2015
10162316	Liberal Arts and Sciences	96867.00	2	2015
10101898	Engineering	29041.00	2	2015
10156265	Engineering	11310.00	2	2015
10156270	Engineering	150000.00	3	2015
10101564	Public Health	25000.00	2	2015
10157590	Public Health	1579155.00	4	2015
10098150	Public Health	6511.00	1	2015
10101228	Liberal Arts and Sciences	180786.00	3	2015
10101131	Medicine	10831.00	2	2015
10100859	Liberal Arts and Sciences	966677.00	3	2015
10101756	Liberal Arts and Sciences	245000.00	3	2015
10159911	Public Health	13052.00	2	2015
